timepoint,well,indsyn,pptase,590,800,Indconc,Indconcnorm,IndconcNormRange,Bacnorm,ExpID,typeID
1595,G10,synT5,sfp,0.457960018,0.312690006,-0.002052329,-0.004461464,0.002877238,0.704907706,6,T5
1600,G10,synT5,sfp,0.457879998,0.312160003,-0.001352637,-0.002945428,0.003324004,0.703712902,6,T5
1605,G10,synT5,sfp,0.458540005,0.312949993,-0.001854819,-0.004028757,0.003003351,0.705493802,6,T5
1610,G10,synT5,sfp,0.459690026,0.31331001,-0.001234436,-0.002678174,0.003399477,0.706305401,6,T5
1615,G10,synT5,sfp,0.459349983,0.314100003,-0.002736672,-0.005922422,0.002440272,0.708086308,6,T5
1620,G10,synT5,sfp,0.460310023,0.314099994,-0.00177662,-0.003844777,0.003053283,0.70808629,6,T5
1625,G10,synT5,sfp,0.460849986,0.315209992,-0.002869625,-0.006188276,0.00235538,0.710588596,6,T5
1630,G10,synT5,sfp,0.46096002,0.315360001,-0.002980276,-0.006423836,0.002284727,0.710926767,6,T5
1635,G10,synT5,sfp,0.461930014,0.316119997,-0.003128346,-0.006726782,0.002190182,0.712640051,6,T5
1640,G10,synT5,sfp,0.463559984,0.316429995,-0.001954428,-0.004198426,0.002939749,0.713338889,6,T5
1645,G10,synT5,sfp,0.464059993,0.316610009,-0.001719246,-0.003691119,0.003089917,0.713744702,6,T5
1650,G10,synT5,sfp,0.464760011,0.317360003,-0.002122578,-0.004546278,0.002832383,0.715435439,6,T5
1655,G10,synT5,sfp,0.464859977,0.317359989,-0.002022591,-0.00433212,0.002896226,0.715435407,6,T5
1660,G10,synT5,sfp,0.464659993,0.317849988,-0.002943434,-0.006294723,0.002308251,0.716540027,6,T5
1665,G10,synT5,sfp,0.465390028,0.318860012,-0.003699291,-0.007886112,0.001825623,0.718816958,6,T5
1670,G10,synT5,sfp,0.466689996,0.318659986,-0.002105057,-0.004490356,0.00284357,0.718366034,6,T5
1675,G10,synT5,sfp,0.466920003,0.31888999,-0.002213419,-0.004718101,0.002774379,0.718884539,6,T5
1680,G10,synT5,sfp,0.467169986,0.319639999,-0.003066808,-0.006521838,0.002229475,0.720575311,6,T5
1685,G10,synT5,sfp,0.468499987,0.319689987,-0.001810346,-0.003849259,0.003031748,0.720688,6,T5
1690,G10,synT5,sfp,0.469019993,0.319799996,-0.001452179,-0.003086642,0.003260444,0.720935998,6,T5
1695,G10,synT5,sfp,0.469319977,0.32050001,-0.002182018,-0.004627803,0.002794429,0.722514063,6,T5
1700,G10,synT5,sfp,0.469949973,0.32064001,-0.001757982,-0.003726844,0.003065184,0.72282967,6,T5
1705,G10,synT5,sfp,0.47015998,0.321100006,-0.002224696,-0.004709501,0.002767178,0.723866655,6,T5
1710,G10,synT5,sfp,0.471090011,0.322200011,-0.002912932,-0.006145387,0.002327728,0.726346432,6,T5
1715,G10,synT5,sfp,0.471840008,0.322410013,-0.002471878,-0.005211504,0.002609348,0.726819847,6,T5
1720,G10,synT5,sfp,0.471889991,0.323069994,-0.003392823,-0.007138536,0.002021308,0.728307665,6,T5
1725,G10,synT5,sfp,0.472660005,0.323019991,-0.002549247,-0.005364473,0.002559947,0.728194942,6,T5
1730,G10,synT5,sfp,0.473229985,0.322890007,-0.001788042,-0.003764155,0.00304599,0.727901913,6,T5
1735,G10,synT5,sfp,0.473530009,0.323190002,-0.001929355,-0.004057875,0.002955759,0.728578203,6,T5
1740,G10,synT5,sfp,0.473620024,0.323749986,-0.002663157,-0.005591542,0.002487213,0.729840594,6,T5
1745,G10,synT5,sfp,0.475099976,0.323760007,-0.001197947,-0.002515121,0.003422776,0.729863185,6,T5
1750,G10,synT5,sfp,0.475050002,0.324379992,-0.002160009,-0.004526328,0.002808482,0.731260837,6,T5
1755,G10,synT5,sfp,0.476139989,0.325540012,-0.002776579,-0.005797626,0.002414791,0.733875911,6,T5
1760,G10,synT5,sfp,0.477110027,0.325659996,-0.001983055,-0.004139185,0.002921471,0.734146393,6,T5
1765,G10,synT5,sfp,0.477169976,0.326700001,-0.003453104,-0.007184641,0.001982818,0.736490913,6,T5
1770,G10,synT5,sfp,0.477939996,0.326829986,-0.00287431,-0.005978005,0.002352388,0.736783942,6,T5
1775,G10,synT5,sfp,0.478690027,0.327550004,-0.003183531,-0.006606569,0.002154945,0.738407103,6,T5
1780,G10,synT5,sfp,0.479709998,0.327849986,-0.002604877,-0.005400781,0.002524426,0.739083362,6,T5
1785,G10,synT5,sfp,0.480249977,0.32844,-0.002932894,-0.006069947,0.002314981,0.740413452,6,T5
1790,G10,synT5,sfp,0.480859995,0.328489996,-0.002396429,-0.004958917,0.002657524,0.740526161,6,T5
1795,G10,synT5,sfp,0.481669997,0.32911001,-0.002498556,-0.005160508,0.002592314,0.741923878,6,T5
1800,G10,synT5,sfp,0.483010028,0.329809995,-0.002188305,-0.004510125,0.002790415,0.743501878,6,T5
1805,G10,synT5,sfp,0.482590022,0.329709994,-0.002461195,-0.005074093,0.00261617,0.743276443,6,T5
1810,G10,synT5,sfp,0.483119992,0.330509999,-0.003108148,-0.006392366,0.002203078,0.745079922,6,T5
1815,G10,synT5,sfp,0.484400029,0.331370002,-0.0030933,-0.006345317,0.002212559,0.747018655,6,T5
1820,G10,synT5,sfp,0.485500018,0.331499992,-0.002184545,-0.004479421,0.002792816,0.747311695,6,T5
1825,G10,synT5,sfp,0.48547999,0.331830014,-0.002690084,-0.005510547,0.00247002,0.748055676,6,T5
1830,G10,synT5,sfp,0.486270002,0.332260007,-0.002532653,-0.00518134,0.002570542,0.749025023,6,T5
1835,G10,synT5,sfp,0.48697,0.333140014,-0.003127274,-0.006380925,0.002190866,0.751008853,6,T5
1840,G10,synT5,sfp,0.487910007,0.332890014,-0.001819481,-0.003715277,0.003025915,0.75044527,6,T5
1845,G10,synT5,sfp,0.487799997,0.333330003,-0.002576778,-0.005254691,0.002542368,0.751437152,6,T5
1850,G10,synT5,sfp,0.48771998,0.333219989,-0.002494948,-0.005089498,0.002594618,0.751189143,6,T5
1855,G10,synT5,sfp,0.487900013,0.333289995,-0.002417904,-0.004931298,0.002643812,0.75134696,6,T5
1860,G10,synT5,sfp,0.489530024,0.334020006,-0.001861845,-0.003788922,0.002998865,0.752992649,6,T5
1865,G10,synT5,sfp,0.489360023,0.333910005,-0.001870019,-0.00380681,0.002993646,0.75274467,6,T5
1870,G10,synT5,sfp,0.490590011,0.334740002,-0.001861077,-0.003779212,0.002999356,0.75461576,6,T5
1875,G10,synT5,sfp,0.490959992,0.334810002,-0.001594077,-0.003236349,0.00316984,0.754773564,6,T5
1880,G10,synT5,sfp,0.490530001,0.334739985,-0.001921061,-0.003901019,0.002961055,0.754615721,6,T5
1885,G10,synT5,sfp,0.491319989,0.335339984,-0.00201376,-0.004081943,0.002901865,0.755968321,6,T5
1890,G10,synT5,sfp,0.492339985,0.335769999,-0.001626378,-0.003292487,0.003149215,0.756937718,6,T5
1895,G10,synT5,sfp,0.49220002,0.335750002,-0.001736925,-0.003516491,0.003078629,0.756892639,6,T5
1900,G10,synT5,sfp,0.493020025,0.336800009,-0.002461632,-0.00496816,0.00261589,0.759259704,6,T5
1905,G10,synT5,sfp,0.493639998,0.33634,-0.001164918,-0.002354299,0.003443865,0.75822269,6,T5
1910,G10,synT5,sfp,0.494319987,0.336549985,-0.000793849,-0.001603368,0.003680799,0.758696068,6,T5
1915,G10,synT5,sfp,0.493620029,0.337000012,-0.002155861,-0.004348458,0.002811131,0.759710577,6,T5
1920,G10,synT5,sfp,0.494380003,0.337149988,-0.001616525,-0.003259145,0.003155507,0.760048674,6,T5
1925,G10,synT5,sfp,0.494149979,0.337299994,-0.002067228,-0.004165974,0.002867725,0.760386837,6,T5
1930,G10,synT5,sfp,0.495169989,0.338520003,-0.002842029,-0.005706747,0.002373001,0.763137145,6,T5
1935,G10,synT5,sfp,0.49596002,0.338200004,-0.001581233,-0.003178093,0.003178041,0.76241576,6,T5
1940,G10,synT5,sfp,0.495500007,0.338040014,-0.001805877,-0.003631321,0.003034602,0.762055089,6,T5
1945,G10,synT5,sfp,0.49662001,0.338800003,-0.001803928,-0.003619264,0.003035846,0.763768358,6,T5
1950,G10,synT5,sfp,0.497049974,0.339050003,-0.001741751,-0.00349194,0.003075547,0.764331942,6,T5
1955,G10,synT5,sfp,0.49725999,0.339350001,-0.001973075,-0.003952211,0.002927843,0.765008237,6,T5
1960,G10,synT5,sfp,0.497599982,0.33946999,-0.001809605,-0.003623488,0.003032221,0.765278733,6,T5
1965,G10,synT5,sfp,0.498239989,0.339790007,-0.001640388,-0.003281562,0.003140269,0.766000158,6,T5
1970,G10,synT5,sfp,0.498169977,0.339259994,-0.000930675,-0.001864703,0.003593434,0.764805332,6,T5
1975,G10,synT5,sfp,0.498439977,0.340150011,-0.001970019,-0.00393681,0.002929794,0.766811728,6,T5
1980,G10,synT5,sfp,0.499050008,0.340179987,-0.001404087,-0.002805627,0.003291152,0.766879304,6,T5
1985,G10,synT5,sfp,0.499750023,0.340620013,-0.001351415,-0.002696889,0.003324784,0.76787127,6,T5
1990,G10,synT5,sfp,0.500210027,0.341190004,-0.001729949,-0.003446526,0.003083083,0.769156218,6,T5
1995,G10,synT5,sfp,0.500179996,0.341229998,-0.001818817,-0.00362315,0.003026339,0.769246378,6,T5
2000,G10,synT5,sfp,0.500429974,0.341869993,-0.002510364,-0.004991375,0.002584774,0.770689141,6,T5
2005,G10,synT5,sfp,0.500960025,0.342049991,-0.002245117,-0.004461634,0.002754139,0.771094918,6,T5
2010,G10,synT5,sfp,0.501859979,0.34186,-0.001065659,-0.00211892,0.003507244,0.770666614,6,T5
2015,G10,synT5,sfp,0.501510004,0.342649988,-0.002577821,-0.005113832,0.002541702,0.772447511,6,T5
2020,G10,synT5,sfp,0.503089979,0.342559989,-0.000865443,-0.001717301,0.003635085,0.772244622,6,T5
2025,G10,synT5,sfp,0.502709992,0.342439998,-0.001068906,-0.002121777,0.003505171,0.771974123,6,T5
2030,G10,synT5,sfp,0.503199983,0.343190008,-0.001682289,-0.003332043,0.003113515,0.773664897,6,T5
2035,G10,synT5,sfp,0.503670012,0.343769987,-0.002065493,-0.004084137,0.002868832,0.774972362,6,T5
2040,G10,synT5,sfp,0.503819995,0.343450008,-0.001444774,-0.002859439,0.003265172,0.774251022,6,T5
2045,G10,synT5,sfp,0.504540028,0.343529985,-0.0008424,-0.001666857,0.003649799,0.774431318,6,T5
2050,G10,synT5,sfp,0.50541001,0.344629989,-0.001590682,-0.003137437,0.003172007,0.776911094,6,T5
2055,G10,synT5,sfp,0.505760013,0.344490002,-0.001034739,-0.002041733,0.003526987,0.776595517,6,T5
2060,G10,synT5,sfp,0.50556002,0.345099992,-0.002132116,-0.004199623,0.002826293,0.777970639,6,T5
2065,G10,synT5,sfp,0.50578997,0.344650006,-0.001240171,-0.00244595,0.003395815,0.776956218,6,T5
2070,G10,synT5,sfp,0.506669974,0.345129996,-0.001066302,-0.00210011,0.003506833,0.778038277,6,T5
2075,G10,synT5,sfp,0.506809973,0.345469986,-0.001426477,-0.00280672,0.003276855,0.778804728,6,T5
2080,G10,synT5,sfp,0.507730021,0.345860009,-0.00108021,-0.002123012,0.003497953,0.77968397,6,T5
2085,G10,synT5,sfp,0.507479972,0.345810009,-0.001256702,-0.00247024,0.00338526,0.779571253,6,T5
2090,G10,synT5,sfp,0.508280025,0.345779995,-0.000412494,-0.00081089,0.003924302,0.779503592,6,T5
2095,G10,synT5,sfp,0.508859991,0.346480013,-0.000862355,-0.001691813,0.003637057,0.781081665,6,T5
2100,G10,synT5,sfp,0.509490021,0.347010003,-0.001012018,-0.001982397,0.003541495,0.782276441,6,T5
2105,G10,synT5,sfp,0.508859991,0.346550006,-0.000965325,-0.001893442,0.003571309,0.781239453,6,T5
2110,G10,synT5,sfp,0.509659985,0.346879996,-0.000650794,-0.001275289,0.003772143,0.78198336,6,T5
2115,G10,synT5,sfp,0.51014001,0.346570013,0.000285261,0.000559494,0.00436983,0.781284556,6,T5
2120,G10,synT5,sfp,0.510670026,0.347769996,-0.000950073,-0.001856989,0.003581048,0.783989718,6,T5
2125,G10,synT5,sfp,0.511540028,0.348079999,-0.000536129,-0.001046972,0.003845358,0.784688568,6,T5
2130,G10,synT5,sfp,0.511330005,0.348180003,-0.000893273,-0.001743914,0.003617315,0.784914011,6,T5
2135,G10,synT5,sfp,0.511409999,0.348769987,-0.001681231,-0.003276671,0.00311419,0.786244032,6,T5
2140,G10,synT5,sfp,0.511829985,0.349019999,-0.00162905,-0.003172696,0.003147509,0.786807643,6,T5
2145,G10,synT5,sfp,0.513090002,0.34887,-0.000148361,-0.000289068,0.004092955,0.786469494,6,T5
2150,G10,synT5,sfp,0.512020002,0.348349989,-0.000453351,-0.000884632,0.003898214,0.785297217,6,T5
2155,G10,synT5,sfp,0.512830007,0.349230004,-0.000937975,-0.001825679,0.003588772,0.787281065,6,T5
2160,G10,synT5,sfp,0.514019984,0.349110011,0.000428529,0.000834377,0.00446131,0.78701056,6,T5
2165,G10,synT5,sfp,0.513559996,0.349769995,-0.001002392,-0.001948048,0.003547641,0.788498385,6,T5
2170,G10,synT5,sfp,0.514059991,0.350340008,-0.001340968,-0.002601797,0.003331454,0.789783384,6,T5
2175,G10,synT5,sfp,0.514650023,0.35043001,-0.000883343,-0.001713454,0.003623656,0.789986279,6,T5
2180,G10,synT5,sfp,0.514760007,0.350460015,-0.000817499,-0.001585599,0.003665699,0.790053919,6,T5
2185,G10,synT5,sfp,0.515279978,0.350949994,-0.001018359,-0.001972423,0.003537446,0.791158496,6,T5
2190,G10,synT5,sfp,0.515729987,0.351400012,-0.001230392,-0.00238005,0.003402059,0.792172987,6,T5
2195,G10,synT5,sfp,0.515709984,0.351319998,-0.001132682,-0.002191541,0.003464449,0.791992608,6,T5
2200,G10,synT5,sfp,0.516660018,0.35101999,0.000258708,0.000500982,0.004352876,0.79131629,6,T5
2205,G10,synT5,sfp,0.517120011,0.351979993,-0.000693604,-0.001339486,0.003744808,0.793480458,6,T5
2210,G10,synT5,sfp,0.516899972,0.352189996,-0.001222588,-0.002359651,0.003407042,0.793953875,6,T5
2215,G10,synT5,sfp,0.517649984,0.352600002,-0.001075753,-0.002073838,0.003500799,0.794878164,6,T5
2220,G10,synT5,sfp,0.518130019,0.352379998,-0.000272061,-0.000524808,0.00401397,0.794382202,6,T5
2225,G10,synT5,sfp,0.518860007,0.352359985,0.000487369,0.000940191,0.00449888,0.794337086,6,T5
2230,G10,synT5,sfp,0.51870999,0.353270002,-0.001001415,-0.001926868,0.003548265,0.796388568,6,T5
2235,G10,synT5,sfp,0.519730019,0.353709985,-0.000628666,-0.001208139,0.003786272,0.797380438,6,T5
2240,G10,synT5,sfp,0.518910022,0.353169999,-0.000654264,-0.001259254,0.003769927,0.796163128,6,T5
2245,G10,synT5,sfp,0.520120008,0.353840011,-0.000429963,-0.000825979,0.003913147,0.79767356,6,T5
2250,G10,synT5,sfp,0.520919979,0.353900011,0.00028174,0.000541143,0.004367582,0.797808819,6,T5
2255,G10,synT5,sfp,0.520509998,0.35448999,-0.000996185,-0.001910208,0.003551604,0.799138829,6,T5
2260,G10,synT5,sfp,0.521160021,0.354339998,-0.000125503,-0.000240758,0.00410755,0.798800698,6,T5
2265,G10,synT5,sfp,0.521359979,0.35488,-0.000719967,-0.001379036,0.003727975,0.800018042,6,T5
2270,G10,synT5,sfp,0.522419991,0.35546999,-0.000527916,-0.001009499,0.003850603,0.801348076,6,T5
2275,G10,synT5,sfp,0.52231999,0.355710004,-0.000981012,-0.001874661,0.003561293,0.801889149,6,T5
2280,G10,synT5,sfp,0.52262999,0.355789993,-0.000788687,-0.001506799,0.003684096,0.80206947,6,T5
2285,G10,synT5,sfp,0.522810007,0.356089987,-0.001050005,-0.002004362,0.003517239,0.802745757,6,T5
2290,G10,synT5,sfp,0.523679995,0.356199989,-0.000341846,-0.00065235,0.003969412,0.802993738,6,T5
2295,G10,synT5,sfp,0.522949987,0.35583,-0.000527546,-0.001007772,0.003850839,0.802159659,6,T5
2300,G10,synT5,sfp,0.524799997,0.356689987,5.73E-05,0.000109192,0.004224272,0.804098358,6,T5
2305,G10,synT5,sfp,0.524819998,0.356979987,-0.000349333,-0.000665181,0.003964631,0.804752114,6,T5
2310,G10,synT5,sfp,0.525159995,0.357329996,-0.00052425,-0.000997273,0.003852943,0.805541151,6,T5
2315,G10,synT5,sfp,0.525600017,0.357269994,4.04E-06,7.69E-06,0.004190268,0.805405887,6,T5
2320,G10,synT5,sfp,0.526219973,0.35754,0.000226781,0.000431148,0.00433249,0.806014571,6,T5
2325,G10,synT5,sfp,0.526290005,0.358289991,-0.000806531,-0.001530139,0.003672702,0.8077053,6,T5
2330,G10,synT5,sfp,0.527440001,0.358709987,-0.00027441,-0.000519998,0.00401247,0.808652111,6,T5
2335,G10,synT5,sfp,0.527170021,0.358580004,-0.000353168,-0.000669483,0.003962182,0.808359088,6,T5
2340,G10,synT5,sfp,0.527360018,0.359059995,-0.000869306,-0.001645699,0.003632619,0.809441146,6,T5
2345,G10,synT5,sfp,0.52834999,0.359250009,-0.000158872,-0.000300605,0.004086243,0.809869502,6,T5
2350,G10,synT5,sfp,0.528890029,0.359979998,-0.000692754,-0.001308113,0.00374535,0.811515142,6,T5
2355,G10,synT5,sfp,0.529009996,0.359800003,-0.000307989,-0.00058186,0.00399103,0.811109373,6,T5
2360,G10,synT5,sfp,0.529290012,0.36002,-0.00035162,-0.000663883,0.00396317,0.81160532,6,T5
2365,G10,synT5,sfp,0.529470028,0.360009994,-0.000156884,-0.000296215,0.004087513,0.811582763,6,T5
2370,G10,synT5,sfp,0.530039983,0.359940011,0.000516027,0.000974512,0.004517179,0.811424997,6,T5
2375,G10,synT5,sfp,0.529569975,0.360549992,-0.00085135,-0.001605045,0.003644084,0.812800097,6,T5
2380,G10,synT5,sfp,0.529939973,0.360030001,0.000283629,0.000535496,0.004368788,0.811627865,6,T5
2385,G10,synT5,sfp,0.530619978,0.360910002,-0.000330975,-0.000623363,0.003976353,0.813611681,6,T5
2390,G10,synT5,sfp,0.531459976,0.361190001,9.71E-05,0.000182745,0.004249689,0.814242892,6,T5
2395,G10,synT5,sfp,0.532099991,0.361829996,-0.000204407,-0.000384005,0.004057169,0.815685655,6,T5
2400,G10,synT5,sfp,0.531830017,0.361460012,6.99E-05,0.000131487,0.004232331,0.814851587,6,T5
2405,G10,synT5,sfp,0.532769978,0.361639998,0.000745095,0.001400488,0.004663442,0.815257336,6,T5
2410,G10,synT5,sfp,0.532670014,0.361629999,0.000659841,0.001240279,0.004609006,0.815234794,6,T5
2415,G10,synT5,sfp,0.532839997,0.362219986,-3.81E-05,-7.16E-05,0.004163338,0.816564821,6,T5
2420,G10,synT5,sfp,0.533030017,0.362649999,-0.000480724,-0.000901058,0.003880735,0.817534215,6,T5
2425,G10,synT5,sfp,0.533990008,0.3637,-0.001065437,-0.001991264,0.003507386,0.819901268,6,T5
2430,G10,synT5,sfp,0.535150028,0.363449999,0.000462371,0.00086475,0.004482918,0.819337682,6,T5
2435,G10,synT5,sfp,0.534419971,0.364069991,-0.001179784,-0.002202735,0.003434373,0.820735351,6,T5
2440,G10,synT5,sfp,0.535899975,0.364069992,0.000300218,0.000560527,0.004379381,0.820735354,6,T5
2445,G10,synT5,sfp,0.536679985,0.364450009,0.000521168,0.000972039,0.004520461,0.821592039,6,T5
2450,G10,synT5,sfp,0.536479998,0.364419989,0.000365344,0.000681466,0.004420965,0.821524364,6,T5
2455,G10,synT5,sfp,0.536489988,0.364669988,7.55E-06,1.41E-05,0.004192507,0.822087945,6,T5
2460,G10,synT5,sfp,0.537069985,0.365000013,0.000102032,0.000190014,0.004252835,0.822831932,6,T5
2465,G10,synT5,sfp,0.537049982,0.365410012,-0.000521139,-0.000969432,0.00385493,0.823756206,6,T5
2470,G10,synT5,sfp,0.537990015,0.365929994,-0.000346074,-0.000642859,0.003966712,0.824928419,6,T5
2475,G10,synT5,sfp,0.538279999,0.36560999,0.000414682,0.000770977,0.004452468,0.824207023,6,T5
2480,G10,synT5,sfp,0.539030003,0.366450007,-7.11E-05,-0.000131887,0.004142287,0.826100701,6,T5
2485,G10,synT5,sfp,0.539749984,0.366920007,-4.26E-05,-7.88E-05,0.004160512,0.827160239,6,T5
2490,G10,synT5,sfp,0.539899997,0.367079993,-0.000127907,-0.000236853,0.004106015,0.8275209,6,T5
2495,G10,synT5,sfp,0.540409997,0.367049997,0.00042622,0.000789321,0.004459836,0.827453281,6,T5
2500,G10,synT5,sfp,0.54040998,0.36794001,-0.000883135,-0.001631528,0.003623789,0.829459667,6,T5
2505,G10,synT5,sfp,0.541960024,0.367729994,0.000975874,0.001803886,0.004810799,0.82898622,6,T5
2510,G10,synT5,sfp,0.541620006,0.367810012,0.000518138,0.00095756,0.004518526,0.829166607,6,T5
2515,G10,synT5,sfp,0.54226998,0.368679994,-0.000111759,-0.000206052,0.004116326,0.831127838,6,T5
2520,G10,synT5,sfp,0.542670014,0.368679992,0.000288278,0.000531504,0.004371757,0.831127833,6,T5
2525,G10,synT5,sfp,0.543679974,0.369019998,0.000798041,0.001470008,0.00469725,0.83189432,6,T5
2530,G10,synT5,sfp,0.543490016,0.369369987,9.32E-05,0.00017151,0.004247195,0.832683313,6,T5
2535,G10,synT5,sfp,0.543500017,0.369370005,0.000103172,0.000189866,0.004253564,0.832683354,6,T5
2540,G10,synT5,sfp,0.543630001,0.369500005,4.19E-05,7.71E-05,0.004214445,0.832976417,6,T5
2545,G10,synT5,sfp,0.544620004,0.370410009,-0.000306837,-0.000563078,0.003991766,0.835027869,6,T5
2550,G10,synT5,sfp,0.544819978,0.369769989,0.000834699,0.001534415,0.004720656,0.83358505,6,T5
2555,G10,synT5,sfp,0.545229992,0.370330014,0.000420835,0.000772444,0.004456397,0.834847534,6,T5
2560,G10,synT5,sfp,0.545370009,0.370640005,0.00010481,0.000192218,0.004254609,0.835546357,6,T5
2565,G10,synT5,sfp,0.545820016,0.370849998,0.000245887,0.000450695,0.00434469,0.83601975,6,T5
2570,G10,synT5,sfp,0.545970009,0.371060003,8.69E-05,0.000159249,0.004243193,0.836493174,6,T5
2575,G10,synT5,sfp,0.546630012,0.370899998,0.000982325,0.001800291,0.004814918,0.836132469,6,T5
2580,G10,synT5,sfp,0.546420004,0.371469986,-6.62E-05,-0.00012117,0.004145405,0.837417412,6,T5
2585,G10,synT5,sfp,0.546980002,0.370840003,0.001420578,0.002603891,0.00509475,0.835997219,6,T5
2590,G10,synT5,sfp,0.547290003,0.371369991,0.00095089,0.001740475,0.004794846,0.837191989,6,T5
2595,G10,synT5,sfp,0.547710016,0.37147999,0.001209077,0.002212396,0.004959703,0.837439965,6,T5
2600,G10,synT5,sfp,0.548530003,0.372350008,0.000749142,0.001367595,0.004666027,0.839401275,6,T5
2605,G10,synT5,sfp,0.54810999,0.372009999,0.000829331,0.001515368,0.004717229,0.838634782,6,T5
2610,G10,synT5,sfp,0.54762003,0.371829995,0.000604182,0.001104506,0.004573467,0.838228993,6,T5
2615,G10,synT5,sfp,0.548709995,0.37222001,0.00112038,0.002046021,0.004903068,0.839108217,6,T5
2620,G10,synT5,sfp,0.549070019,0.372339993,0.001303891,0.002380379,0.005020244,0.839378698,6,T5
2625,G10,synT5,sfp,0.54998998,0.37296999,0.001297035,0.002363863,0.005015866,0.840798922,6,T5
2630,G10,synT5,sfp,0.549349974,0.372789989,0.000921837,0.00168087,0.004776295,0.84039314,6,T5
2635,G10,synT5,sfp,0.549429984,0.372619986,0.001251947,0.002283833,0.004987077,0.840009895,6,T5
2640,G10,synT5,sfp,0.549929981,0.37363999,0.00025137,0.000457303,0.00434819,0.842309324,6,T5
2645,G10,synT5,sfp,0.550029988,0.37311999,0.001116372,0.002033784,0.00490051,0.841137071,6,T5
2650,G10,synT5,sfp,0.550339988,0.373309994,0.001146847,0.002088241,0.004919969,0.841565405,6,T5
2655,G10,synT5,sfp,0.550470003,0.373419989,0.001115045,0.002029736,0.004899662,0.841813369,6,T5
2660,G10,synT5,sfp,0.552050013,0.373669994,0.002327261,0.004233518,0.005673684,0.842376964,6,T5
2665,G10,synT5,sfp,0.551889981,0.374650006,0.00072549,0.001316285,0.004650924,0.844586239,6,T5
2670,G10,synT5,sfp,0.552469994,0.374219996,0.00193811,0.003520432,0.005425204,0.843616852,6,T5
2675,G10,synT5,sfp,0.553769998,0.375450001,0.001428598,0.00258644,0.005099871,0.846389694,6,T5
2680,G10,synT5,sfp,0.553979988,0.37473001,0.002697799,0.00489368,0.005910279,0.844766595,6,T5
2685,G10,synT5,sfp,0.553310009,0.374849993,0.001851307,0.00335711,0.005369779,0.845037076,6,T5
2690,G10,synT5,sfp,0.555019986,0.376580013,0.001016175,0.001834237,0.004836532,0.848937118,6,T5
